Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;RW Lichtenhof Stein 69 Stein 4;0;Team Total;0;Albrecht Dürer 71 Stein;742;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;RW Lichtenhof Stein 69 Stein 4;0;Team Total;0;Donaubowler Regensburg 3;668;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;RW Lichtenhof Stein 69 Stein 4;0;Team Total;0;Eintracht Lauf 3;624;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;RW Lichtenhof Stein 69 Stein 4;0;Team Total;0;Gute Laune Lauf 2;823;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;RW Lichtenhof Stein 69 Stein 4;0;Team Total;0;Kings Club Bayreuth Land 2;702;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Donaubowler Regensburg 3;0;Islinger Markus;38946;Kings Club Bayreuth Land 2;173;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Donaubowler Regensburg 3;0;Islinger Markus;38946;RW Lichtenhof Stein 69 Stein 4;203;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Donaubowler Regensburg 3;0;Islinger Markus;38946;Albrecht Dürer 71 Stein;203;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Donaubowler Regensburg 3;0;Islinger Markus;38946;Eintracht Lauf 3;171;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Donaubowler Regensburg 3;0;Islinger Markus;38946;Gute Laune Lauf 2;223;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Donaubowler Regensburg 3;1;Zorzi Eduard Richard;38803;Kings Club Bayreuth Land 2;210;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Donaubowler Regensburg 3;1;Zorzi Eduard Richard;38803;RW Lichtenhof Stein 69 Stein 4;135;0.5;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Donaubowler Regensburg 3;1;Zorzi Eduard Richard;38803;Albrecht Dürer 71 Stein;190;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Donaubowler Regensburg 3;1;Zorzi Eduard Richard;38803;Eintracht Lauf 3;191;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Donaubowler Regensburg 3;1;Zorzi Eduard Richard;38803;Gute Laune Lauf 2;182;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Donaubowler Regensburg 3;2;Keller Paul;38965;Kings Club Bayreuth Land 2;181;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Donaubowler Regensburg 3;2;Keller Paul;38965;RW Lichtenhof Stein 69 Stein 4;189;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Donaubowler Regensburg 3;2;Keller Paul;38965;Albrecht Dürer 71 Stein;171;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Donaubowler Regensburg 3;2;Keller Paul;38965;Eintracht Lauf 3;159;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Donaubowler Regensburg 3;2;Keller Paul;38965;Gute Laune Lauf 2;179;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Donaubowler Regensburg 3;3;Gfesser Josef Peter;7091;Kings Club Bayreuth Land 2;181;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Donaubowler Regensburg 3;3;Gfesser Josef Peter;7091;RW Lichtenhof Stein 69 Stein 4;170;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Donaubowler Regensburg 3;3;Gfesser Josef Peter;7091;Albrecht Dürer 71 Stein;149;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Donaubowler Regensburg 3;3;Gfesser Josef Peter;7091;Eintracht Lauf 3;227;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Donaubowler Regensburg 3;3;Gfesser Josef Peter;7091;Gute Laune Lauf 2;195;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Donaubowler Regensburg 3;0;Team Total;0;Kings Club Bayreuth Land 2;745;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Donaubowler Regensburg 3;0;Team Total;0;RW Lichtenhof Stein 69 Stein 4;697;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Donaubowler Regensburg 3;0;Team Total;0;Albrecht Dürer 71 Stein;713;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Donaubowler Regensburg 3;0;Team Total;0;Eintracht Lauf 3;748;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Donaubowler Regensburg 3;0;Team Total;0;Gute Laune Lauf 2;779;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Kings Club Bayreuth Land 2;0;Hübner Patrick;25085;Donaubowler Regensburg 3;161;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Kings Club Bayreuth Land 2;0;Hübner Patrick;25085;Eintracht Lauf 3;217;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Kings Club Bayreuth Land 2;0;Hübner Patrick;25085;Gute Laune Lauf 2;182;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Kings Club Bayreuth Land 2;0;Hübner Patrick;25085;Albrecht Dürer 71 Stein;189;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Kings Club Bayreuth Land 2;0;Hübner Patrick;25085;RW Lichtenhof Stein 69 Stein 4;128;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Kings Club Bayreuth Land 2;1;Franke Guido;7135;Donaubowler Regensburg 3;134;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Kings Club Bayreuth Land 2;1;Franke Guido;7135;Eintracht Lauf 3;136;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Kings Club Bayreuth Land 2;1;Franke Guido;7135;Gute Laune Lauf 2;157;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Kings Club Bayreuth Land 2;1;Franke Guido;7135;Albrecht Dürer 71 Stein;155;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Kings Club Bayreuth Land 2;1;Franke Guido;7135;RW Lichtenhof Stein 69 Stein 4;165;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Kings Club Bayreuth Land 2;2;Leuchtenberger Dominik;7131;Donaubowler Regensburg 3;177;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Kings Club Bayreuth Land 2;2;Leuchtenberger Dominik;7131;Eintracht Lauf 3;149;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Kings Club Bayreuth Land 2;2;Leuchtenberger Dominik;7131;Gute Laune Lauf 2;188;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Kings Club Bayreuth Land 2;2;Leuchtenberger Dominik;7131;Albrecht Dürer 71 Stein;148;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Kings Club Bayreuth Land 2;2;Leuchtenberger Dominik;7131;RW Lichtenhof Stein 69 Stein 4;179;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Kings Club Bayreuth Land 2;3;Wülfert Frank;7126;Donaubowler Regensburg 3;166;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Kings Club Bayreuth Land 2;3;Wülfert Frank;7126;Eintracht Lauf 3;175;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Kings Club Bayreuth Land 2;3;Wülfert Frank;7126;Gute Laune Lauf 2;215;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Kings Club Bayreuth Land 2;3;Wülfert Frank;7126;Albrecht Dürer 71 Stein;194;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Kings Club Bayreuth Land 2;3;Wülfert Frank;7126;RW Lichtenhof Stein 69 Stein 4;137;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Kings Club Bayreuth Land 2;0;Team Total;0;Donaubowler Regensburg 3;638;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Kings Club Bayreuth Land 2;0;Team Total;0;Eintracht Lauf 3;677;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Kings Club Bayreuth Land 2;0;Team Total;0;Gute Laune Lauf 2;742;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Kings Club Bayreuth Land 2;0;Team Total;0;Albrecht Dürer 71 Stein;686;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Kings Club Bayreuth Land 2;0;Team Total;0;RW Lichtenhof Stein 69 Stein 4;609;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Eintracht Lauf 3;0;Zankel Jürgen;38639;Gute Laune Lauf 2;189;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Eintracht Lauf 3;0;Zankel Jürgen;38639;Kings Club Bayreuth Land 2;169;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Eintracht Lauf 3;0;Zankel Jürgen;38639;RW Lichtenhof Stein 69 Stein 4;212;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Eintracht Lauf 3;0;Zankel Jürgen;38639;Donaubowler Regensburg 3;180;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Eintracht Lauf 3;0;Zankel Jürgen;38639;Albrecht Dürer 71 Stein;160;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Eintracht Lauf 3;1;Zyder Daniel;38637;Gute Laune Lauf 2;179;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Eintracht Lauf 3;1;Zyder Daniel;38637;Kings Club Bayreuth Land 2;165;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Eintracht Lauf 3;1;Zyder Daniel;38637;RW Lichtenhof Stein 69 Stein 4;157;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Eintracht Lauf 3;1;Zyder Daniel;38637;Donaubowler Regensburg 3;135;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Eintracht Lauf 3;1;Zyder Daniel;38637;Albrecht Dürer 71 Stein;197;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Eintracht Lauf 3;2;Tsioras Ioannis;16471;Gute Laune Lauf 2;162;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Eintracht Lauf 3;2;Tsioras Ioannis;16471;Kings Club Bayreuth Land 2;166;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Eintracht Lauf 3;2;Tsioras Ioannis;16471;RW Lichtenhof Stein 69 Stein 4;181;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Eintracht Lauf 3;2;Tsioras Ioannis;16471;Donaubowler Regensburg 3;185;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Eintracht Lauf 3;2;Tsioras Ioannis;16471;Albrecht Dürer 71 Stein;184;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Eintracht Lauf 3;3;Matejat Bernd;16462;Gute Laune Lauf 2;203;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Eintracht Lauf 3;3;Matejat Bernd;16462;Kings Club Bayreuth Land 2;196;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Eintracht Lauf 3;3;Matejat Bernd;16462;RW Lichtenhof Stein 69 Stein 4;215;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Eintracht Lauf 3;3;Matejat Bernd;16462;Donaubowler Regensburg 3;183;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Eintracht Lauf 3;3;Matejat Bernd;16462;Albrecht Dürer 71 Stein;176;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Eintracht Lauf 3;0;Team Total;0;Gute Laune Lauf 2;733;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Eintracht Lauf 3;0;Team Total;0;Kings Club Bayreuth Land 2;696;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Eintracht Lauf 3;0;Team Total;0;RW Lichtenhof Stein 69 Stein 4;765;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Eintracht Lauf 3;0;Team Total;0;Donaubowler Regensburg 3;683;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Eintracht Lauf 3;0;Team Total;0;Albrecht Dürer 71 Stein;717;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Gute Laune Lauf 2;0;Schweinzer Tim;38747;Eintracht Lauf 3;172;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Gute Laune Lauf 2;0;Schweinzer Tim;38747;Albrecht Dürer 71 Stein;163;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Gute Laune Lauf 2;0;Schweinzer Tim;38747;Kings Club Bayreuth Land 2;188;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Gute Laune Lauf 2;0;Schweinzer Tim;38747;RW Lichtenhof Stein 69 Stein 4;174;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Gute Laune Lauf 2;0;Schweinzer Tim;38747;Donaubowler Regensburg 3;187;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Gute Laune Lauf 2;1;Benndorf Simon;38746;Eintracht Lauf 3;185;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Gute Laune Lauf 2;1;Benndorf Simon;38746;Albrecht Dürer 71 Stein;159;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Gute Laune Lauf 2;1;Benndorf Simon;38746;Kings Club Bayreuth Land 2;203;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Gute Laune Lauf 2;1;Benndorf Simon;38746;RW Lichtenhof Stein 69 Stein 4;186;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Gute Laune Lauf 2;1;Benndorf Simon;38746;Donaubowler Regensburg 3;204;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Gute Laune Lauf 2;2;Jurischka René;38593;Eintracht Lauf 3;190;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Gute Laune Lauf 2;2;Jurischka René;38593;Albrecht Dürer 71 Stein;164;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Gute Laune Lauf 2;2;Jurischka René;38593;Kings Club Bayreuth Land 2;191;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Gute Laune Lauf 2;2;Jurischka René;38593;RW Lichtenhof Stein 69 Stein 4;173;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Gute Laune Lauf 2;2;Jurischka René;38593;Donaubowler Regensburg 3;147;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Gute Laune Lauf 2;3;Krämer Gisela;7753;Eintracht Lauf 3;180;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Gute Laune Lauf 2;3;Krämer Gisela;7753;Albrecht Dürer 71 Stein;179;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Gute Laune Lauf 2;3;Krämer Gisela;7753;Kings Club Bayreuth Land 2;173;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Gute Laune Lauf 2;3;Betz Dominic;38998;RW Lichtenhof Stein 69 Stein 4;171;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Gute Laune Lauf 2;3;Betz Dominic;38998;Donaubowler Regensburg 3;143;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Gute Laune Lauf 2;0;Team Total;0;Eintracht Lauf 3;727;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Gute Laune Lauf 2;0;Team Total;0;Albrecht Dürer 71 Stein;665;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Gute Laune Lauf 2;0;Team Total;0;Kings Club Bayreuth Land 2;755;3.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Gute Laune Lauf 2;0;Team Total;0;RW Lichtenhof Stein 69 Stein 4;704;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Gute Laune Lauf 2;0;Team Total;0;Donaubowler Regensburg 3;681;0.0;False;True
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Template 6er Liga;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
