Season;Week;Datum;League Name;Spielort;Team Name;Name;EDV;Match Number;Team Name Opponent;Position;Pins
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;235
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;210
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;234
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;167
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;240
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;198
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;207
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;4;Hof 31;0;186
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;203
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;228
22/23;2;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;222
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;0;Hof 31;0;180
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;0;Hof 31;1;211
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;0;Hof 31;2;164
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;0;Hof 31;3;213
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;1;Passau 85;0;177
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;1;Passau 85;1;226
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;1;Passau 85;2;165
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;1;Passau 85;3;182
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;2;Schweinfurt 45;0;180
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;2;Schweinfurt 45;1;218
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;2;Schweinfurt 45;2;147
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;2;Schweinfurt 45;3;194
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;3;Bamberg 44;0;153
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;3;Bamberg 44;1;223
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;3;Bamberg 44;2;156
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;3;Bamberg 44;3;189
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;4;Passau 64;0;147
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;4;Passau 64;1;197
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;4;Passau 64;2;165
22/23;2;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;4;Passau 64;3;166
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;0;Bayreuth 41;0;194
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;0;Bayreuth 41;1;226
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;0;Bayreuth 41;2;161
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;0;Bayreuth 41;3;152
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;1;Schweinfurt 45;0;199
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;1;Schweinfurt 45;1;220
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;1;Schweinfurt 45;2;168
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;1;Schweinfurt 45;3;183
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;2;Passau 64;0;201
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;2;Passau 64;1;245
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;2;Passau 64;2;160
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;2;Passau 64;3;179
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;3;Passau 85;0;173
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;3;Passau 85;1;221
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;3;Passau 85;2;168
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;3;Passau 85;3;172
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;4;Bamberg 44;0;169
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;4;Bamberg 44;1;239
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;4;Bamberg 44;2;160
22/23;2;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;4;Bamberg 44;3;164
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;0;Passau 85;0;186
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;0;Passau 85;1;225
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;0;Passau 85;2;218
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;0;Passau 85;3;233
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;1;Bamberg 44;0;189
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;1;Bamberg 44;1;224
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;1;Bamberg 44;2;191
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;1;Bamberg 44;3;227
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;2;Hof 31;0;157
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;2;Hof 31;1;214
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;2;Hof 31;2;188
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;2;Hof 31;3;238
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;3;Schweinfurt 45;0;184
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;3;Schweinfurt 45;1;219
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;3;Schweinfurt 45;2;206
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;3;Schweinfurt 45;3;207
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;4;Bayreuth 41;0;150
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;4;Bayreuth 41;1;197
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;4;Bayreuth 41;2;183
22/23;2;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;4;Bayreuth 41;3;210
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;0;Passau 64;0;229
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;0;Passau 64;1;228
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;0;Passau 64;2;200
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;0;Passau 64;3;167
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;1;Bayreuth 41;0;228
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;1;Bayreuth 41;1;244
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;1;Bayreuth 41;2;219
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;1;Bayreuth 41;3;150
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;2;Bamberg 44;0;192
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;2;Bamberg 44;1;209
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;2;Bamberg 44;2;218
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;2;Bamberg 44;3;176
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;3;Hof 31;0;227
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;3;Hof 31;1;244
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;3;Hof 31;2;198
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;3;Hof 31;3;137
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;4;Schweinfurt 45;0;231
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;4;Schweinfurt 45;1;245
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;4;Schweinfurt 45;2;212
22/23;2;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;4;Schweinfurt 45;3;131
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;0;Bamberg 44;0;166
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;0;Bamberg 44;1;145
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;0;Bamberg 44;2;147
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;0;Bamberg 44;3;220
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;1;Hof 31;0;173
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;1;Hof 31;1;153
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;1;Hof 31;2;157
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;1;Hof 31;3;224
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;2;Bayreuth 41;0;175
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;2;Bayreuth 41;1;146
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;2;Bayreuth 41;2;162
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;2;Bayreuth 41;3;226
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;3;Passau 64;0;196
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;3;Passau 64;1;174
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;3;Passau 64;2;143
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;3;Passau 64;3;193
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;4;Passau 85;0;193
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;4;Passau 85;1;161
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;4;Passau 85;2;139
22/23;2;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;4;Passau 85;3;197
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;James Jackson;95548;0;Schweinfurt 45;0;176
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Marco Jäger;96933;0;Schweinfurt 45;1;217
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Jan Krüger;92706;0;Schweinfurt 45;2;228
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Omar Anderson;45562;0;Schweinfurt 45;3;220
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;James Jackson;95548;1;Passau 64;0;186
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Marco Jäger;96933;1;Passau 64;1;199
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Jan Krüger;92706;1;Passau 64;2;202
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Omar Anderson;45562;1;Passau 64;3;222
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;James Jackson;95548;2;Passau 85;0;154
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;208
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;237
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;226
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;143
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;207
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;233
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;215
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;James Jackson;95548;4;Hof 31;0;179
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;230
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;216
22/23;3;n/a;LL1 Nord;Bamberg;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;213
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Lars Wolf;79124;0;Hof 31;0;144
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Linus Singh;57074;0;Hof 31;1;219
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Arthur Jäger;52682;0;Hof 31;2;164
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Johannes Heil;37109;0;Hof 31;3;206
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Lars Wolf;79124;1;Passau 85;0;166
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Linus Singh;57074;1;Passau 85;1;193
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Arthur Jäger;52682;1;Passau 85;2;171
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Johannes Heil;37109;1;Passau 85;3;176
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Lars Wolf;79124;2;Schweinfurt 45;0;166
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Linus Singh;57074;2;Schweinfurt 45;1;225
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Arthur Jäger;52682;2;Schweinfurt 45;2;174
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Johannes Heil;37109;2;Schweinfurt 45;3;213
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Lars Wolf;79124;3;Bamberg 44;0;169
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Linus Singh;57074;3;Bamberg 44;1;190
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Arthur Jäger;52682;3;Bamberg 44;2;132
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Johannes Heil;37109;3;Bamberg 44;3;183
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Lars Wolf;79124;4;Passau 64;0;156
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Linus Singh;57074;4;Passau 64;1;184
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Arthur Jäger;52682;4;Passau 64;2;151
22/23;3;n/a;LL1 Nord;Bamberg;Bayreuth 41;Johannes Heil;37109;4;Passau 64;3;193
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Lukas Braun;10400;0;Bayreuth 41;0;171
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Jackson Lange;56853;0;Bayreuth 41;1;241
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Linus Jones;28835;0;Bayreuth 41;2;171
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Johannes Schwarz;38386;0;Bayreuth 41;3;181
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Lukas Braun;10400;1;Schweinfurt 45;0;187
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Jackson Lange;56853;1;Schweinfurt 45;1;203
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Linus Jones;28835;1;Schweinfurt 45;2;167
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Johannes Schwarz;38386;1;Schweinfurt 45;3;148
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Lukas Braun;10400;2;Passau 64;0;196
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Jackson Lange;56853;2;Passau 64;1;221
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Linus Jones;28835;2;Passau 64;2;165
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Johannes Schwarz;38386;2;Passau 64;3;168
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Lukas Braun;10400;3;Passau 85;0;211
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Jackson Lange;56853;3;Passau 85;1;212
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Linus Jones;28835;3;Passau 85;2;203
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Johannes Schwarz;38386;3;Passau 85;3;187
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Lukas Braun;10400;4;Bamberg 44;0;179
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Jackson Lange;56853;4;Bamberg 44;1;237
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Linus Jones;28835;4;Bamberg 44;2;177
22/23;3;n/a;LL1 Nord;Bamberg;Hof 31;Johannes Schwarz;38386;4;Bamberg 44;3;164
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Tom Klein;52038;0;Passau 85;0;145
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Alexander Hoffmann;67272;0;Passau 85;1;232
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Jakob Schmitt;42236;0;Passau 85;2;204
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Sven Jones;89133;0;Passau 85;3;224
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Tom Klein;52038;1;Bamberg 44;0;145
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Alexander Hoffmann;67272;1;Bamberg 44;1;192
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Jakob Schmitt;42236;1;Bamberg 44;2;202
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Sven Jones;89133;1;Bamberg 44;3;191
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Tom Klein;52038;2;Hof 31;0;177
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Alexander Hoffmann;67272;2;Hof 31;1;222
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Jakob Schmitt;42236;2;Hof 31;2;198
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Sven Jones;89133;2;Hof 31;3;209
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Tom Klein;52038;3;Schweinfurt 45;0;149
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Alexander Hoffmann;67272;3;Schweinfurt 45;1;190
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Jakob Schmitt;42236;3;Schweinfurt 45;2;197
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Sven Jones;89133;3;Schweinfurt 45;3;192
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Tom Klein;52038;4;Bayreuth 41;0;146
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Alexander Hoffmann;67272;4;Bayreuth 41;1;212
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Jakob Schmitt;42236;4;Bayreuth 41;2;201
22/23;3;n/a;LL1 Nord;Bamberg;Passau 64;Sven Jones;89133;4;Bayreuth 41;3;219
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Logan Böhm;27342;0;Passau 64;0;215
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Jan Miller;29485;0;Passau 64;1;237
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Eric Schröder;19332;0;Passau 64;2;182
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Konstantin Wagner;93770;0;Passau 64;3;165
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Logan Böhm;27342;1;Bayreuth 41;0;230
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Jan Miller;29485;1;Bayreuth 41;1;210
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Eric Schröder;19332;1;Bayreuth 41;2;210
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Konstantin Wagner;93770;1;Bayreuth 41;3;149
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Logan Böhm;27342;2;Bamberg 44;0;217
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Jan Miller;29485;2;Bamberg 44;1;234
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Eric Schröder;19332;2;Bamberg 44;2;177
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Konstantin Wagner;93770;2;Bamberg 44;3;143
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Logan Böhm;27342;3;Hof 31;0;189
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Jan Miller;29485;3;Hof 31;1;229
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Eric Schröder;19332;3;Hof 31;2;205
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Konstantin Wagner;93770;3;Hof 31;3;135
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Logan Böhm;27342;4;Schweinfurt 45;0;220
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Jan Miller;29485;4;Schweinfurt 45;1;249
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Eric Schröder;19332;4;Schweinfurt 45;2;203
22/23;3;n/a;LL1 Nord;Bamberg;Passau 85;Konstantin Wagner;93770;4;Schweinfurt 45;3;145
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Georg Kim;71437;0;Bamberg 44;0;175
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Mohammad Becker;15851;0;Bamberg 44;1;153
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Arthur Hoffmann;93186;0;Bamberg 44;2;139
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Finn Heil;37551;0;Bamberg 44;3;216
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Georg Kim;71437;1;Hof 31;0;194
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Mohammad Becker;15851;1;Hof 31;1;138
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Arthur Hoffmann;93186;1;Hof 31;2;134
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Finn Heil;37551;1;Hof 31;3;217
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Georg Kim;71437;2;Bayreuth 41;0;176
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Mohammad Becker;15851;2;Bayreuth 41;1;157
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Arthur Hoffmann;93186;2;Bayreuth 41;2;155
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Finn Heil;37551;2;Bayreuth 41;3;221
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Georg Kim;71437;3;Passau 64;0;203
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Mohammad Becker;15851;3;Passau 64;1;135
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Arthur Hoffmann;93186;3;Passau 64;2;135
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Finn Heil;37551;3;Passau 64;3;208
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Georg Kim;71437;4;Passau 85;0;177
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Mohammad Becker;15851;4;Passau 85;1;163
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Arthur Hoffmann;93186;4;Passau 85;2;135
22/23;3;n/a;LL1 Nord;Bamberg;Schweinfurt 45;Finn Heil;37551;4;Passau 85;3;215
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;James Jackson;95548;0;Schweinfurt 45;0;154
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Marco Jäger;96933;0;Schweinfurt 45;1;212
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Jan Krüger;92706;0;Schweinfurt 45;2;238
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Omar Anderson;45562;0;Schweinfurt 45;3;210
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;James Jackson;95548;1;Passau 64;0;152
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Marco Jäger;96933;1;Passau 64;1;226
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Jan Krüger;92706;1;Passau 64;2;215
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Omar Anderson;45562;1;Passau 64;3;231
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;James Jackson;95548;2;Passau 85;0;149
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;213
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;208
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;225
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;152
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;217
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;236
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;215
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;James Jackson;95548;4;Hof 31;0;186
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;216
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;227
22/23;4;n/a;LL1 Nord;Schweinfurt;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;235
